museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,link_sic,fecha_mod,aprox_loc
1096,Museo Interactivo de Economía (MIDE),Ciencia y tecnología,7/12/2006,Fideicomiso del Espacio Cultural y Educativo Betlemitas,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tacuba 17,Centro,06000,55 5130 4600 ext. 2900,http://www.mide.org.mx/,,atencion.publico@mide.org.mx; direccion.general@mide.org.mx; relaciones.publicas@mide.org.mx,MuseoMIDE,19.43516,-99.13842,http://sic.gob.mx/ficha.php?table=museo&table_id=1096,3/5/2021 06:14,
802,Museo Nacional de las Culturas del Mundo,Historia,12/5/1965,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Moneda 13,Centro Histórico,06060,55 5510 9922,http://www.museodelasculturas.mx/,,difusion.mnc@inah.gob.mx; gloria_artis@inah.gob.mx,MuseoCulturas,19.43271,-99.13076,http://sic.gob.mx/ficha.php?table=museo&table_id=802,10/4/2022 16:16,
476,Museo del Templo Mayor,Arqueología,10/12/1987,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Seminario 8,Centro Histórico,06060,"55 4040 5600 exts. 412930, 412933",http://www.inah.gob.mx/red-de-museos/292-museo-de-sitio-del-templo-mayor,https://www.templomayor.inah.gob.mx/,difusion.mntm@inah.gob.mx; direccion.mtm@inah.gob.mx,mustemplomayor,19.43498,-99.13101,http://sic.gob.mx/ficha.php?table=museo&table_id=476,10/3/2022 06:50,
1518,"Museo Xaltilolli, centro de interpretación",Arqueología,11/30/2021,UNAM/Centro Cultural Universitario Tlatelolco,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Ricardo Flores Magón s/n,Col. Nonoalco Tlatelolco,06900,55 5517 2818,,https://cix.unam.mx/,dg_ccut@unam.mx,ccutlatelolco,19.44988,-99.13712,http://sic.gob.mx/ficha.php?table=museo&table_id=1518,9/19/2023 06:49,
2069,Casa Museo Guillermo Tovar de Teresa,Arte,12/20/2018,"Fundación Carlos Slim, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Calle Valladolid 52,Col. Roma,06700,55 1103 9800,http://www.museosoumaya.org/inicio/exposiciones/casa-guillermo-tovar-de-teresa/,,,ElMuseoSoumaya,19.42005,-99.16816,http://sic.gob.mx/ficha.php?table=museo&table_id=2069,1/11/2023 07:35,
771,Ex Teresa Arte Actual,Arte Alternativo,5/26/1993,Secretaría de Cultura/INBAL,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Licenciado Primo Verdad 8,Centro,06060,55 4122 8020,https://inba.gob.mx/recinto/55/ex-teresa-arte-actual,,exteresa.difusion@inba.gob.mx,exteresa,19.43403,-99.13075,http://sic.gob.mx/ficha.php?table=museo&table_id=771,5/17/2023 07:08,
2075,Museo Centro de la Imagen,,5/4/1994,Secretaría de Cultura,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Plaza de la Ciudadela 2 ,Centro Histórico,06040,55 4155 0850,https://centrodelaimagen.cultura.gob.mx,https://pics-ci.com.mx/,direccion_ci@cultura.gob.mx; comunicacion_ci@cultura.gob.mx,cimagen,19.42902,-99.14886,http://sic.gob.mx/ficha.php?table=museo&table_id=2075,5/4/2021 07:39,
1212,Museo Mexicano del Diseño (MUMEDI),Arte,1/1/2002,"Fundación Mumedi, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Francisco I. Madero 74,Centro Histórico,06000,55 5510 8609,http://www.mumedi.org/,,info@mumedi.org,MUMEDIAmigos,19.43333,-99.1346,http://sic.gob.mx/ficha.php?table=museo&table_id=1212,3/7/2023 06:14,
1550,Museo de Tecpan (Cerrado por remodelación),Historia,1/1/1960,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Reforma Norte 630,"U.H. Tlatelolco, 3ra. sección",06300,55 5782 2240,,,za.tlatelolco@inah.gob.mx,,19.44997,-99.13421,http://sic.gob.mx/ficha.php?table=museo&table_id=1550,3/5/2021 04:58,
733,Museo Recinto Homenaje a Cuauhtémoc,Arte,1/1/1999,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Paseo de la Reforma Nte. 630,"U.H. Nonoalco-Tlaltelolco, 3ra. Sección",06300,55 5782 7290,,,za.tlatelolco@inah.gob.mx,,19.44997,-99.13416,http://sic.gob.mx/ficha.php?table=museo&table_id=733,4/23/2020 12:45,
2360,Palacio Nacional,,1/1/1951,SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Plaza de la Constitución s/n,Centro,06000,"55 3688 1100 exts. 81666, 81656",https://www.gob.mx/palacionacional ,,visitas_guiadas@hacienda.gob.mx,,19.43251,-99.13148,http://sic.gob.mx/ficha.php?table=museo&table_id=2360,7/17/2023 07:48,
2217,Galería de Arte de la SHCP,,1/1/1982,SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,República de Guatemala 8,Centro,06000,"55 3688 1100 exts. 81666, 81656",https://www.gob.mx/palacionacional,,difusioncultural@hacienda.gob.mx,,19.43519,-99.13374,http://sic.gob.mx/ficha.php?table=museo&table_id=2217,7/17/2023 07:17,
2008,Museo Vizcaínas,Historia,4/25/1996,Colegio de San Ignacio de Loyola Vizcaínas IAP,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Vizcaínas 21,Centro Histórico,06080,55 5130 7123,http://colegiovizcainas.edu.mx/museo,,comunicacion@vizcainas.mx,MuseoVizcainas,19.42831,-99.14072,http://sic.gob.mx/ficha.php?table=museo&table_id=2008,8/25/2022 03:59,
1337,Museo Numismático Nacional,Ciencia y tecnología,1/21/2000,SHCP/Casa de Moneda de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Apartado 13, entrada por República de Bolivia s/n",Centro Histórico,06020,55 5080 9850 ext. 4551,,https://www.gob.mx/cmm/acciones-y-programas/museo-numismatico-nacional-75012,atencionydifusion@cmm.gob.mx,cecamnn,19.43931,-99.1302,http://sic.gob.mx/ficha.php?table=museo&table_id=1337,7/20/2022 06:45,
2239,Museo de la Inquisición,,1000-01-01,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tacuba 76,Centro,06000,,,,,,19.43541,-99.13519,http://sic.gob.mx/ficha.php?table=museo&table_id=2239,7/1/2022 09:18,
1079,Recinto Parlamentario,Historia,1/31/1972,SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Plaza de la Constitución s/n,Centro,06000,"55 3688 1100 exts. 81666, 81656",https://www.gob.mx/palacionacional ,,visitas_guiadas@hacienda.gob.mx ,,19.43248,-99.13151,http://sic.gob.mx/ficha.php?table=museo&table_id=1079,7/17/2023 08:22,
708,Museo del Instituto Cultural México Israel,Historia,10/19/1993,"Instituto Cultural México Israel, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,República de El Salvador 41,Centro Histórico,06080,55 5709 8853,http://www.mexico-israel.org/index.php?id=3,,contacto@mexico-israel.org,,19.42964,-99.1384,http://sic.gob.mx/ficha.php?table=museo&table_id=708,6/6/2023 03:27,
2168,Museo Foro Valparaíso,,11/15/2019,"Banco Nacional de México, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Venustiano Carranza 60,Centro Histórico,06000,55 1226 4290,https://www.banamex.com/valparaiso/index.html,,valparaiso@citi.com,,19.43142,-99.13628,http://sic.gob.mx/ficha.php?table=museo&table_id=2168,5/3/2023 04:15,
1114,Museo Ferrocarrilero Víctor Flores Morales,Historia,7/17/2001,Sindicato de Trabajadores Ferrocarrileros de la República Mexicana,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Ricardo Flores Magón 206,Col. Guerrero,06300,(55) 5597 1009,,,museoferrovm@gmail.com; marquezgonzalez@hotmail.com,,19.45383,-99.15125,http://sic.gob.mx/ficha.php?table=museo&table_id=1114,5/7/2020 17:31,
2238,Museo de Patología Hospital General de México Eduardo Liceaga,,1000-01-01,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Dr. Balmis 148,Col. Doctores,06720,,,,,,19.41297,-99.15186,http://sic.gob.mx/ficha.php?table=museo&table_id=2238,6/8/2022 05:27,
1867,Museo del Padre Pro,Historia,1/1/1995,Parroquia de la Sagrada Familia,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Puebla 144 entre Jalapa y Orizaba,Col. Roma,06700,55 5511 9035,,,padre.pro@hotmail.com,,19.42246,-99.16116,http://sic.gob.mx/ficha.php?table=museo&table_id=1867,8/11/2022 08:45,
2066,Museo Kaluz,,10/23/2020,Fundación Cultural Kalux,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Hidalgo 85,Col. Guerrero,06300,55 2345 3168,https://museokaluz.org/,,info@museokaluz.org; maregalado@kaluz.com,,19.43746,-99.14589,http://sic.gob.mx/ficha.php?table=museo&table_id=2066,4/8/2022 07:08,
2216,Casa Rivas Mercado,,5/10/2017,Fundación Rivas Mercado/Secretaría de Cultura de la Ciudad de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Héroes 53,Col. Guerrero,06300,55 8320 9195,https://casarivasmercado.com/,,visitas@casarivasmercado.com,,19.44039,-99.1468,http://sic.gob.mx/ficha.php?table=museo&table_id=2216,5/3/2023 06:42,
2110,Museo del Pulque y las pulquerías,,2/8/2019,"Asociación Nacional de Pulquerías Tradicionales, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Av. Hidalgo 107, Ex Convento de San Hipólito",Col. Guerrero,06300,55 7160 45 02,https://www.mupyp.mx/es/,,museo@mupyp.mx,mupyp_mx,19.43777,-99.1474,http://sic.gob.mx/ficha.php?table=museo&table_id=2110,4/4/2023 14:05,
2236,Museo Art Toys (Cerrado temporalmente),,12/1/2017,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. 5 de Mayo  23,Centro,06010,55 5801 9890,http://museoarttoys.com/#sobrenosotros,,museoarttoys@gmail.com,,19.43425,-99.13854,http://sic.gob.mx/ficha.php?table=museo&table_id=2236,6/1/2022 09:18,
1907,Museo de Sitio del Antiguo Hospital Concepción Béistegui,Ciencia y tecnología,8/15/2015,"Fundación para Ancianos Concepción Béistegui,  I.A.P.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Regina 7 Planta Alta,Centro Histórico,06010,(55) 5709 3124,https://www.gob.mx/agn/articulos/archivo-historico-en-un-museo-de-sitio,,museodsitioconcepcionbesitegui@gmail.com,@BeisteguiMuseo,19.42791,-99.13836,http://sic.gob.mx/ficha.php?table=museo&table_id=1907,5/11/2020 16:31,
692,Museo de Geología,Ciencia y tecnología,9/6/1904,UNAM/Instituto de Geología,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Jaime Torres Bodet 176,Col. Santa María La Ribera,06400,55 5547 3900 ext. 106,http://www.geologia.unam.mx/igl/museo/index.html,,mgeologia.unam@gmail.com,,19.45018,-99.15774,http://sic.gob.mx/ficha.php?table=museo&table_id=692,10/9/2023 08:04,
797,Museo de la Ciudad de México,Arte,10/31/1964,Secretaría de Cultura de la Ciudad de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,José María Pino Suárez 30,Centro Histórico,06060,55 5522 9936,https://www.cultura.cdmx.gob.mx/recintos/mcm,,museodelaciudaddemexico@gmail.com,museomexico,19.42916,-99.13212,http://sic.gob.mx/ficha.php?table=museo&table_id=797,10/17/2023 03:34,
757,Pinacoteca del Templo La Profesa (cerrada hasta nuevo aviso),Arte,3/26/1988,Congregación del Oratorio de San Felipe Neri de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Isabel la Católica 21,Centro Histórico,06000,(55) 5521 8362,,,pinacotecadelaprofesa@outlook.com,,19.43367,-99.13633,http://sic.gob.mx/ficha.php?table=museo&table_id=757,4/28/2020 10:19,
691,Palacio de la Escuela de Medicina,Antropología,12/22/1980,UNAM/Facultad de Medicina,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Rep. de Brasil 33, Plaza Santo Domingo",Centro Histórico,06000,"55 5623 3123, 55 5623 3151",,http://pem.facmed.unam.mx,coordinacion.pmed@gmail.com; cejecutivapem@hotmail.com; nuria.diaz@unam.mx,palaciomedicina,19.43789,-99.13332,http://sic.gob.mx/ficha.php?table=museo&table_id=691,4/28/2020 10:45,
796,Museo de la Caricatura ,Arte,3/19/1987,"Sociedad Mexicana de Caricaturistas, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Donceles 99,Centro Histórico,06020,55 5704 0459,,,museodelacaricatura2014@gmail.com,CaricaturaMuseo,19.43559,-99.13267,http://sic.gob.mx/ficha.php?table=museo&table_id=796,5/15/2023 06:08,
907,Museo del Telégrafo,Ciencia y tecnología,11/22/2006,Telecomunicaciones de México (Telecom),9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tacuba 8,Centro,06620,55 5521 9351 ,https://www.gob.mx/telecomm/articulos/museo-del-telegrafo-desde-casa?idiom=es,,museotelegrafo@telecomm.gob.mx,museotelegrafo,19.43613,-99.13902,http://sic.gob.mx/ficha.php?table=museo&table_id=907,4/23/2020 13:07,
2202,Museo Banco de México ,,9/27/2021,Banco de México ,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Av. 5 de Mayo, núm. 2",Centro Histórico,06000,55 5237 2000,https://museobancodemexico.mx/,, contacto.museo@banxico.org.mx,MuseoBdM ,19.43491,-99.14041,http://sic.gob.mx/ficha.php?table=museo&table_id=2202,1/11/2022 07:41,
1092,Museo de Arte Popular ,Arte,2/28/2006,Fideicomiso Museo de Arte  Popular Mexicano,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Revillagigedo 11 esq. Independencia,Centro,06050,55 5510 2201 ext. 102,https://www.map.cdmx.gob.mx/servicios,,infomap@cdmx.gob.mx ,map_mexico,19.43378,-99.1463,http://sic.gob.mx/ficha.php?table=museo&table_id=1092,5/25/2023 09:04,
1617,Museo Galería Nuestra Cocina Duque de Herdez,Especializado,1/1/2000,"Fundación Herdez, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Seminario 18,Centro Histórico,06060,55 5522 8860,http://fundacionherdez.com/,,fundacion@herdez.com,Fundacion.Herdezac,19.43366,-99.1318,http://sic.gob.mx/ficha.php?table=museo&table_id=1617,4/24/2020 11:58,
811,Museo Manuel Tolsá,Arte,2/8/1999,UNAM/Facultad de Ingeniería,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tacuba 5,Centro,06000,55 5623 2981,http://museomanueltolsa.unam.mx/,,teresa.martinez@mineria.unam.mx,PalacioMineria,19.43573,-99.13926,http://sic.gob.mx/ficha.php?table=museo&table_id=811,4/23/2020 12:54,
382,Museo Universitario del Chopo,Arte,11/25/1975,UNAM/Coordinación de Difusión Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Dr. Enrique González Martínez 10,Col. Santa María la Ribera,06400,"55 5546 8490, 55 5546 3471",http://www.chopo.unam.mx,,info.chopo@unam.mx; chopo@unam.mx,/museodelchopo,19.44191,-99.15677,http://sic.gob.mx/ficha.php?table=museo&table_id=382,4/24/2020 11:13,
1560,"Museo Indígena, Antigua Aduana de Peralvillo",Antropología,8/8/2012,Instituto Nacional de los Pueblos Indígenas (INPI),9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Paseo de la Reforma Nte. 707,Col. Morelos,06200,55 5529 4699,http://www.inpi.gob.mx/museoindigena/,,rlopezb@inpi.gob.mx,MiMuseoIndigena,19.45157,-99.13146,http://sic.gob.mx/ficha.php?table=museo&table_id=1560,4/18/2022 06:43,
974,Recinto de Homenaje a Don Benito Juárez,Historia,7/18/1957,SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Plaza de la Constitución s/n,Centro Histórico,06066,"55 3688 1100 exts. 81666, 81656",https://www.gob.mx/palacionacional ,https://www.gob.mx/cms/uploads/attachment/file/803379/Visita_PalNal1-comprimido.pdf,visitas_guiadas@hacienda.gob.mx ,,19.43257,-99.13156,http://sic.gob.mx/ficha.php?table=museo&table_id=974,7/18/2023 06:08,
1780,Museo del Bicentenario ,Historia,10/12/2010,Torre Latinoamericana,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Eje Central Lázaro Cárdenas 2 piso 36,Centro,06000,(55) 5518 7423 ext. 416302,http://torrelatinoamericana.com.mx/museo-bicentenario/,,rhernandez@torrelatino.com,,19.43377,-99.14075,http://sic.gob.mx/ficha.php?table=museo&table_id=1780,4/23/2020 12:06,
968,Museo de Arte de la SHCP,Arte,11/1/1994,SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Moneda 4,Centro,06000,"55 3688 1100 exts. 81666, 81656",https://www.gob.mx/palacionacional,,difusioncultural@hacienda.gob.mx,,19.43366,-99.13135,http://sic.gob.mx/ficha.php?table=museo&table_id=968,7/18/2023 05:52,
462,Museo Franz Mayer,Arte,7/15/1986,Fideicomiso administrado por el Banco de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Hidalgo 45,Centro,06300,55 5521 1325,http://www.franzmayer.org.mx,https://www.facebook.com/pages/Museo-Franz-Mayer/180096403334,museo@franzmayer.org.mx,el_mayer,19.43726,-99.14321,http://sic.gob.mx/ficha.php?table=museo&table_id=462,3/31/2020 07:17,
2029,Museo Interactivo de la Bolsa Mexicana de Valores,,4/8/2019,Grupo BMV,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Paseo de la Reforma 255 Mezzanine,Col. Cuauhtémoc,06500,01800 288 2872 ,http://www.bmv.com.mx/es/Grupo_BMV/Experiencia_Bolsa,,,,19.42919,-99.16448,http://sic.gob.mx/ficha.php?table=museo&table_id=2029,4/12/2019 04:39,
503,Herbario Medicinal del IMSS,Antropología,6/1/1978,Instituto Mexicano del Seguro Social,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Cuauhtémoc 330,Col. Doctores,66725,(55) 5588 5607,,http://leonardobeltrann.blogspot.mx/2012/04/el-herbario-nacional-de-plantas.html,herbarioimss@yahoo.com.mx,,19.40772,-99.15325,http://sic.gob.mx/ficha.php?table=museo&table_id=503,10/11/2019 06:40,
1491,Museo de Sitio de Tlatelolco Caja de Agua,Arqueología,12/15/2011,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Eje Central Lázaro Cárdenas s/n,"Unidad Habitacional Nonoalco-Tlatelolco, Tercera Sección",06900,55 5782 2240,https://lugares.inah.gob.mx/lugar-456-es,,za.tlatelolco@inah.gob.mx; edwina_villegas@inah.gob.mx,,19.45108,-99.13731,http://sic.gob.mx/ficha.php?table=museo&table_id=1491,12/21/2023 06:11,
707,Museo de Sitio del Centro Cultural Casa Talavera,Arqueología,11/20/1988,UACM/Centro Cultural Casa Talavera,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Talavera 20,Centro,06090,(55) 5542 9963,https://cultura.uacm.edu.mx/centrosculturales,,casa.talavera.merced@uacm.edu.mx,,19.42819,-99.12747,http://sic.gob.mx/ficha.php?table=museo&table_id=707,5/25/2023 06:14,
685,Museo Universitario de Ciencias y Artes (MUCA) Roma,Arte,4/1/1999,UNAM/Dirección General de Artes Visuales,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tonalá 51,Col. Roma Norte,06700,55 5511 0925,https://mexicocity.cdmx.gob.mx/venues/muca-roma/?lang=es,http://www.mucaroma.unam.mx,elmucaroma@gmail.com,MUCAROMA,19.41894,-99.16305,http://sic.gob.mx/ficha.php?table=museo&table_id=685,10/19/2023 03:45,
1523,Museo de Sitio ,Arqueología,1/29/2012,Centro Cultural de España ,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Donceles 97,Centro,06010,55 5521 1925 al 28,http://ccemx.org/museo-del-sitio/,,info.mx@aecid.es,,19.43525,-99.13262,http://sic.gob.mx/ficha.php?table=museo&table_id=1523,7/27/2021 08:45,
661,Museo Mural Diego Rivera,Arte,2/19/1988,Secretaría de Cultura/INBA,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Balderas s/n esq. Colón,Centro Histórico,06040,55  1555 1900,https://museomuraldiegorivera.bellasartes.gob.mx/,,mmdr.informes@inba.gob.mx,MuseoMural,19.43604,-99.14685,http://sic.gob.mx/ficha.php?table=museo&table_id=661,3/5/2021 07:32,
705,Museo Nacional de la Revolución,Historia,11/20/1986,Secretaría de Cultura de la Ciudad de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Plaza de la República s/n,Col. Tabacalera,06030,55 5546 2115,http://www.cultura.cdmx.gob.mx/recintos/mnr,https://www.facebook.com/museorevolucion,mnr.difusion@gmail.com,museorevolucion,19.43615,-99.15445,http://sic.gob.mx/ficha.php?table=museo&table_id=705,4/22/2020 15:20,
403,Museo de la Luz,Ciencia y tecnología,11/18/1996,UNAM/Dirección General de Divulgación de la Ciencia,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,San Ildefonso 43,Centro Histórico,06020,"55 5702 4129, 55 5702 3195 ext. 101 y 102",http://www.luz.unam.mx,,museoluz@unam.mx,MuseodelaLuz,19.43627,-99.13002,http://sic.gob.mx/ficha.php?table=museo&table_id=403,6/30/2020 07:41,
1538,Museo Casa de la Memoria Indómita,Historia,6/14/2012,Comité ¡Eureka!/,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Regina 66,Centro,06000,55 5709 1512 ,https://museocasadelamemoriaindomita.mx/,https://es-la.facebook.com/pages/category/Cause/Museo-Casa-de-la-Memoria-Indomita-386806111517120/,comunicacion@museocasadelamemoriaindomita.com,,19.42769,-99.13481,http://sic.gob.mx/ficha.php?table=museo&table_id=1538,8/2/2021 03:32,
710,Museo Ramón López Velarde,Historia,11/28/1991,"Fundación Casa del Poeta, I.A.P.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Álvaro Obregón 73,Col. Roma,06700,55 5533 5456,www.casadelpoeta.iap.org.mx,https://www.facebook.com/casadelpoetaiap,casadelpoeta@prodigy.net.mx,@casadelpoetarlv,19.41883,-99.15824,http://sic.gob.mx/ficha.php?table=museo&table_id=710,5/4/2020 09:48,
344,Museo Experimental El Eco,Arte,9/7/2005,UNAM/Dirección General de Artes Visuales,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Sullivan 43,Col. San Rafael,06470,55 5535 5186,http://www.eleco.unam.mx,,contacto@eleco.unam.mx,museo_el_eco,19.43339,-99.16126,http://sic.gob.mx/ficha.php?table=museo&table_id=344,4/22/2020 03:53,
1519,Museo de la Cancillería,Arte,11/15/2011,Secretaría de Relaciones Exteriores/Instituto Matías Romero,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,República de El Salvador 47 ,Centro,06000,55 3686 5100 ext. 8327,,,museodelacancilleria@sre.gob.mx,,19.42969,-99.13838,http://sic.gob.mx/ficha.php?table=museo&table_id=1519,4/18/2022 05:03,
459,Museo José Luis Cuevas,Arte,7/8/1992,"Fundación Maestro José Luis Cuevas Novelo, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Academia 13,Centro Histórico,06060,55 5542 8959,http://www.museojoseluiscuevas.com.mx/inicio.html,,bccuevas@museojoseluiscuevas.com.mx; fundacionjlcuevas@museojoseluiscuevas.com.mx,MuseoCuevas,19.43363,-99.12912,http://sic.gob.mx/ficha.php?table=museo&table_id=459,3/5/2021 06:17,
1516,Museo de las Constituciones,Historia,8/10/2011,UNAM/Coordinación de Humanidades,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Calle Del Carmen s/n esq. San Ildefonso,Centro Histórico,06010,55 5702 6956 ,https://museodelasconstituciones.unam.mx/,,museoconstituciones@gmail.com,,19.43649,-99.12912,http://sic.gob.mx/ficha.php?table=museo&table_id=1516,12/27/2023 06:43,
