museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
721,"Museo de Sitio de Cuicuilco","Arqueología","1970-01-01","Secretaría de Cultura/INAH",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Periférico Sur e Insurgentes s/n","Col. Isidro Fabela","14030","55 5606 9758","http://www.inah.gob.mx/es/red-de-museos/290-museo-de-sitio-de-cuicuilco","","cuicuilcozonaarqueologica@yahoo.com.mx, zacuicuilco_inah@inah.gob.mx","",-99.18175,19.30076,"http://sic.gob.mx/ficha.php?table=museo&table_id=721","2022-04-07 07:32:46-05"
916,"Museo Dolores Olmedo (cerrado temporalmente, próxima apertura)","Arte","1994-09-17","Fideicomiso Museo Dolores Olmedo Patiño",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. México 5843","Col. La Noria","16030","55 5555 1221, 5555 1016","http://www.elolmedo.mx ","","difusion@mdop.org.mx","elolmedo_mx",-99.12606,19.26569,"http://sic.gob.mx/ficha.php?table=museo&table_id=916","2023-10-11 07:25:27-06"
2192,"Museo Flor de Chinampas (Chinampaxochitl)","","2022-08-10","Gobierno de la Ciudad de México/Secretaría de Cultura",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Periférico Oriente 1","Col. Ciénega Grande","16070","","","","","",-99.10472,19.26346,"http://sic.gob.mx/ficha.php?table=museo&table_id=2192","2022-12-06 07:31:57-06"
917,"Museo Arqueológico de Xochimilco","Arqueología","1985-11-21","Alcaldía  Xochimilco",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. Tenochtitlan s/n","La Planta Santa Cruz Acalpixca","16500","55 2157 1757","","http://cdmxtravel.com/es/lugares/museo-arqueologico-de-xochimilco.html","comsoc@xochimilco.df.gob.mx","arqueologico.xochimilco",-99.07917,19.24707,"http://sic.gob.mx/ficha.php?table=museo&table_id=917","2021-03-18 09:06:12-06"
1335,"Casa Museo Benita Galeana","Historia","2000-06-08","Alcaldía  Benito Juárez",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Cda. Zutano 11","Col. Periodista","03620","55 5609 1687","","https://www.mexicoescultura.com/recinto/56883/casa-museo-benita-galeana.html","museo_benita@hotmail.com","",-99.14548,19.38281,"http://sic.gob.mx/ficha.php?table=museo&table_id=1335","2023-03-10 09:16:30-06"
532,"Museo Polyforum Siqueiros (Cerrado por remodelación)","Arte","1971-12-15","Polyforum Siqueiros, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Insurgentes Sur 701","Col. Nápoles","03810","55 5536 4520 al 24 ext. 117","http://www.polyforumsiqueiros.com","","info@polyforumsiqueiros.com.mx","Polyforum",-99.17332,19.393,"http://sic.gob.mx/ficha.php?table=museo&table_id=532","2023-03-14 08:16:15-06"
2156,"Museo de Sitio de la Zona Arqueológica de Mixcoac","","1000-01-01","Secretaría de Cultura/INAH",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Pirámide 7","Col. San Pedro de los Pinos","03800","55 5271 4919","https://www.inah.gob.mx/zonas/zona-arqueologica-de-mixcoac","","contacto@inah.gob.mx","",-99.18986,19.38631,"http://sic.gob.mx/ficha.php?table=museo&table_id=2156","2023-03-14 07:05:07-06"
1776,"Planetario Joaquín Gallo","Ciencia y tecnología","1000-01-01","Sociedad Astronómica de México (SAM)",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. División del Norte s/n esq. Miguel Laurent. Parque Francisco Villa (Parque de los Venados)","Col. Santa Cruz Atoyac","03310","","","https://cartelera.cdmx.gob.mx/10356/21-01-2023/planetario-joaquin-gallo","info@sam.org.mx","",-99.15724,19.37362,"http://sic.gob.mx/ficha.php?table=museo&table_id=1776","2023-03-14 09:15:41-06"
1905,"Museo del Metro","Arqueología","2017-01-28","Sistema de Transporte Colectivo Metro",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Revolución esq. Extremadura","Col. Insurgentes Mixcoac","03920","55 5627 4549","https://www.metro.cdmx.gob.mx/museo-del-metro","","cultura.metro.cdmx@gmail.com","",-99.18728,19.37611,"http://sic.gob.mx/ficha.php?table=museo&table_id=1905","2023-03-14 07:35:07-06"
2161,"Museo Estelar","","2019-11-01","Museo Estelar, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Santa Margarita 519","Col. Insurgentes San Borja","03100","","https://museoestelar.com/","","contacto@museoestelar.com","",-99.17578,19.38186,"http://sic.gob.mx/ficha.php?table=museo&table_id=2161","2023-03-14 07:57:16-06"
1653,"Museo de Arte en Azúcar México","Arte","2012-04-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Cuauhtémoc 950","Col. Narvarte","03020","55 5523 8434","","","artemexicanodelazucar@hotmail.com","",-99.15733,19.38436,"http://sic.gob.mx/ficha.php?table=museo&table_id=1653","2023-03-14 06:38:08-06"
1245,"Fundación María y Héctor García","Arte","2008-10-28","Fundación María y Héctor García",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Cumbres de Maltrata 581","Col. 2da. del Periodista","03620","55 5532 6270","https://www.fundacionmariayhectorgarcia.com/","","fundacion.hg@gmail.com","",-99.14471,19.38265,"http://sic.gob.mx/ficha.php?table=museo&table_id=1245","2023-03-13 08:42:05-06"
711,"Sala de la Odontología Mexicana Dr. Samuel Fastlicht","Ciencia y tecnología","2004-10-23","UNAM/Facultad de Odontología",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Primo Verdad 2","Centro Histórico","06020","55 5522 7128","","","dephistfo@yahoo.com.mx","",-99.13074,19.43435,"http://sic.gob.mx/ficha.php?table=museo&table_id=711","2020-04-23 15:46:55-05"
1105,"Museo del Estanquillo","Antropología","2006-11-23","Fideicomiso Museo del Estanquillo",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Isabel la Católica 26","Centro","06000","55 5521 3052 ext. 101","http://www.museodelestanquillo.cdmx.gob.mx/elmuseo/museo-del-estanquillo","","estanquillo.museo@gmail.com","m_estanquillo",-99.13613,19.43331,"http://sic.gob.mx/ficha.php?table=museo&table_id=1105","2021-03-05 05:07:47-06"
883,"Museo de la Charrería","Historia","1973-01-01","Federación Mexicana de Charrería, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Isabel la Católica 108 esq. Izazaga","Centro Histórico","06080","55 5709 4823, 55 5709 5032","https://museodelacharreria.org.mx/","","fedmexch@prodigy.net.mx","",-99.13716,19.42602,"http://sic.gob.mx/ficha.php?table=museo&table_id=883","2023-12-05 04:24:27-06"
2391,"Museo de Sitio San Sebastián Atzacoalco ","","2023-07-16","Parroquia de San Sebastián Atzacoalco",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de Bolívar 46, esq. Rodríguez","Centro","06000"," 55 3450 9471","","","","",-99.1387,19.43193,"http://sic.gob.mx/ficha.php?table=museo&table_id=2391","2023-12-01 08:28:43-06"
1600,"M68, Memorial de 1968 y Movimientos sociales","Historia","2007-10-22","UNAM/Centro Cultural Universitario Tlatelolco",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Ricardo Flores Magón s/n","Col. Nonoalco Tlatelolco","06900","55 5117 2818 ext. 49697","https://tlatelolco.unam.mx/cm68/","","dg_ccut@unam.mx","ccutlatelolco",-99.13712,19.44988,"http://sic.gob.mx/ficha.php?table=museo&table_id=1600","2023-09-18 07:39:33-06"
1080,"Museo del Palacio de Bellas Artes ","Arte","1934-09-29","Secretaría de Cultura/INBA",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juárez s/n esq. Eje Central Lázaro Cárdenas","Centro Histórico","06050","55 1000 4622 ext. 2132, 2155","http://museopalaciodebellasartes.gob.mx/","","gpba.palaciodebellasrtes@inba.gob.mx; mpba.informes@inba.gob.mx","mbellasartes",-99.14121,19.43565,"http://sic.gob.mx/ficha.php?table=museo&table_id=1080","2023-11-07 07:47:46-06"
706,"Museo de Sitio de la SEP","Arqueología","1994-08-19","SEP",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Repúbica de Argentina 28","Centro","06020","55 3601 1000 exts. 51238","","http://www.travelbymexico.com/ciudaddemexico/atractivos/index.php?nom=edfemussep","buzon.escolar@nube.sep.gob.mx","",-99.13177,19.43694,"http://sic.gob.mx/ficha.php?table=museo&table_id=706","2023-02-02 02:24:15-06"
2067,"Museo Salón de Cabildos del Antiguo Palacio del Ayuntamiento","","2018-12-05","Secretaría de Cultura de la Ciudad de México/Museo de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antiguo Palacio del Ayuntamiento<br>Plaza de la Constitución 2","Centro Histórico","06000","55 5345 8000","https://www.cultura.cdmx.gob.mx/recintos/museos/salon-de-cabildos","","salondecabildos1@gmail.com","",-99.13404,19.43162,"http://sic.gob.mx/ficha.php?table=museo&table_id=2067","2020-04-27 09:07:57-05"
1176,"Museo Panteón de San Fernando ","Historia","2006-07-18","Secretaría de Cultura de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza San Fernando 17","Col. Guerrero","06300","55 5518 4736","https://www.cultura.cdmx.gob.mx/recintos/mpsf","","museopanteon.sf@gmail.com","",-99.14787,19.439,"http://sic.gob.mx/ficha.php?table=museo&table_id=1176","2023-07-24 03:44:15-06"
1469,"Museo del Objeto del Objeto (MODO) (Cerrado temporalmente)","Arte","2010-10-21","Museo del Objeto del Objeto, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Colima 145","Col.  Roma Norte","06700","55 5533 9637","http://elmodo.mx","","contacto@elmodo.mx","MUSEOMODO",-99.15904,19.42009,"http://sic.gob.mx/ficha.php?table=museo&table_id=1469","2023-06-07 03:08:20-06"
2188,"Casa-Estudio Leonora Carrington ","","2021-03-01","Universidad Autónoma Metropolitana (UAM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Chihuahua 194 ","Col. Roma","06700","","https://casaleonoracarrington.uam.mx/","","casaleonoracarringtonuam@gmail.com","casacarrington",-99.15638,19.41801,"http://sic.gob.mx/ficha.php?table=museo&table_id=2188","2023-02-15 04:01:02-06"
1992,"Museo La Ciudad y la Torre a través de los siglos","","2006-03-17","Miralto, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Eje Central Lázaro Cárdenas 2, piso 38","Centro","06000","55 5518 7423","http://torrelatinoamericana.com.mx/museo-ciudad-de-mexico/  ","https://www.miradorlatino.com/","rhernandez@torrelatino.com","",-99.1407,19.43397,"http://sic.gob.mx/ficha.php?table=museo&table_id=1992","2023-02-15 04:52:15-06"
1532,"Mundo Chocolate Museo (MUCHO)","Especializado","2010-05-24","Fundación MUCHO, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Milán 45","Col. Juárez","06600","55 5514 1737","","","contacto@mucho.org.mx","",-99.15718,19.42929,"http://sic.gob.mx/ficha.php?table=museo&table_id=1532","2023-10-17 03:24:05-06"
1313,"Museo Memoria y Tolerancia","Historia","2010-10-11","Memoria y Tolerancia, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juárez 8","Centro","06010","55 5130 5555","https://www.myt.org.mx/","","info@myt.org.mx","museomyt",-99.14467,19.43415,"http://sic.gob.mx/ficha.php?table=museo&table_id=1313","2022-08-11 08:43:00-05"
1464,"Galerías de la Antigua Academia de San Carlos","Arte","2010-11-03","UNAM/Facultad de Artes y Diseño",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Academia 22, piso 1","Antiguo Barrio Universitario, Centro Histórico","06060","55 5522 3387 ext. 214","http://academiasancarlos.unam.mx/","		   				 				    			 				 			","difusion.cultural.aasc@fad.unam.mx","",-99.12878,19.43302,"http://sic.gob.mx/ficha.php?table=museo&table_id=1464","2021-03-04 04:29:20-06"
15,"Museo de lo Increíble Ripley","Especializado","1992-12-09","Atracciones Culturales de México, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Londres 4","Col. Juárez","06600","55 5546 3784","http://www.museodecera.com.mx/","","mucera@grupomuseodecera.com; coordinacion@grupomuseodecera.com","museoripley",-99.15671,19.42847,"http://sic.gob.mx/ficha.php?table=museo&table_id=15","2021-03-05 04:36:15-06"
812,"Museo Nacional de la Estampa (MUNAE)","Arte","1986-12-17","Secretaría de Cultura/INBA",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Hidalgo 39, Plaza de la Santa Veracruz","Centro","06050","55 8647 5220 exts. 5440, 5443","http://www.museonacionaldelaestampa.bellasartes.gob.mx/","","munae.informes@inba.gob.mx","MUNAE",-99.1427,19.43687,"http://sic.gob.mx/ficha.php?table=museo&table_id=812","2023-02-16 04:26:42-06"
439,"Museo Nacional de Arte (MUNAL)","Arte","1982-07-23","Secretaría de Cultura/INBA",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tacuba 8","Centro Histórico","06010","55 8647 5430 ext. 5035","http://www.munal.mx/en","","elias.pina@munal.inba.gob.mx","MUNALmx",-99.13906,19.43638,"http://sic.gob.mx/ficha.php?table=museo&table_id=439","2023-02-16 04:34:50-06"
768,"Antiguo Colegio de San Ildefonso","Arte","1994-03-14","UNAM/Secretaría de Cultura/Gobierno de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Justo Sierra 16","Centro Histórico","06020","55 3602 0010 y 12","http://www.sanildefonso.org.mx/","","informes@sanildefonso.org.mx","SanIldefonsoMx",-99.13058,19.43585,"http://sic.gob.mx/ficha.php?table=museo&table_id=768","2023-02-16 04:41:39-06"
427,"Laboratorio Arte Alameda","Arte","2000-01-01","Secretaría de Cultura/INBA",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Calle Dr. Mora 7","Centro Histórico","06050","55 8647 5660","http://www.artealameda.bellasartes.gob.mx/","","info.artealameda@gmail.com","ArteAlameda",-99.14677,19.4364,"http://sic.gob.mx/ficha.php?table=museo&table_id=427","2023-04-11 02:53:33-06"
854,"Palacio de Cultura Banamex (Palacio de Iturbide)","Arte","1971-11-15","Fomento Cultural Banamex, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Francisco I. Madero 17","Centro Histórico","06000","55 1226 0004","http://fomentoculturalbanamex.org/","","contacto@fomentoculturalbanamex.org; fernando.gomezgoyzueta@citibanamex.com","FomentoCulturAC ",-99.13906,19.43352,"http://sic.gob.mx/ficha.php?table=museo&table_id=854","2022-10-10 03:40:20-05"
965,"Museo Casa de Carranza","Historia","1961-02-01","Secretaría de Cultura/INAH",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Lerma 35 esq. Río Amazonas","Col. Cuauhtémoc dir_casacarranza@inah.gob.mx","06500","55 5535 2920","","","dir_casacarranza@inah.gob.mx; casa_carranza.museo@inah.gob.mx","mcasacarranza",-99.16348,19.43118,"http://sic.gob.mx/ficha.php?table=museo&table_id=965","2023-12-14 04:23:28-06"
1435,"Museo de la Mujer","Historia","2011-03-08","Federación Mexicana de Universitarias, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de Bolivia 17 ","Centro ","06020","55 5795 9425","http://www.museodelamujer.org.mx","","contacto@museodelamujer.org.mx","museodelamujer",-99.13269,19.43943,"http://sic.gob.mx/ficha.php?table=museo&table_id=1435","2023-01-27 04:39:07-06"
759,"Museo de la Policía de la Ciudad de México","Historia","1991-07-15","Secretaría de Seguridad Pública de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Victoria 82","Centro Histórico","06050","55 8957 3360 ","","","museodelpolicia@gmail.com","",-99.14657,19.43207,"http://sic.gob.mx/ficha.php?table=museo&table_id=759","2023-10-09 08:21:45-06"
1096,"Museo Interactivo de Economía (MIDE)","Ciencia y tecnología","2006-07-12","Fideicomiso del Espacio Cultural y Educativo Betlemitas",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tacuba 17","Centro","06000","55 5130 4600 ext. 2900","http://www.mide.org.mx/","","atencion.publico@mide.org.mx; direccion.general@mide.org.mx; relaciones.publicas@mide.org.mx","MuseoMIDE",-99.13842,19.43516,"http://sic.gob.mx/ficha.php?table=museo&table_id=1096","2021-03-05 06:14:00-06"
802,"Museo Nacional de las Culturas del Mundo","Historia","1965-12-05","Secretaría de Cultura/INAH",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Moneda 13","Centro Histórico","06060","55 5510 9922","http://www.museodelasculturas.mx/","","difusion.mnc@inah.gob.mx; gloria_artis@inah.gob.mx","MuseoCulturas",-99.13076,19.43271,"http://sic.gob.mx/ficha.php?table=museo&table_id=802","2022-10-04 16:16:39-05"
476,"Museo del Templo Mayor","Arqueología","1987-10-12","Secretaría de Cultura/INAH",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Seminario 8","Centro Histórico","06060","55 4040 5600 exts. 412930, 412933","http://www.inah.gob.mx/red-de-museos/292-museo-de-sitio-del-templo-mayor","https://www.templomayor.inah.gob.mx/","difusion.mntm@inah.gob.mx; direccion.mtm@inah.gob.mx","mustemplomayor",-99.13101,19.43498,"http://sic.gob.mx/ficha.php?table=museo&table_id=476","2022-10-03 06:50:59-05"
1518,"Museo Xaltilolli, centro de interpretación","Arqueología","2021-11-30","UNAM/Centro Cultural Universitario Tlatelolco",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Ricardo Flores Magón s/n","Col. Nonoalco Tlatelolco","06900","55 5517 2818","","https://cix.unam.mx/","dg_ccut@unam.mx","ccutlatelolco",-99.13712,19.44988,"http://sic.gob.mx/ficha.php?table=museo&table_id=1518","2023-09-19 06:49:15-06"
2069,"Casa Museo Guillermo Tovar de Teresa","Arte","2018-12-20","Fundación Carlos Slim, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Calle Valladolid 52","Col. Roma","06700","55 1103 9800","http://www.museosoumaya.org/inicio/exposiciones/casa-guillermo-tovar-de-teresa/","","","ElMuseoSoumaya",-99.16816,19.42005,"http://sic.gob.mx/ficha.php?table=museo&table_id=2069","2023-01-11 07:35:04-06"
771,"Ex Teresa Arte Actual","Arte Alternativo","1993-05-26","Secretaría de Cultura/INBAL",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Licenciado Primo Verdad 8","Centro","06060","55 4122 8020","https://inba.gob.mx/recinto/55/ex-teresa-arte-actual","","exteresa.difusion@inba.gob.mx","exteresa",-99.13075,19.43403,"http://sic.gob.mx/ficha.php?table=museo&table_id=771","2023-05-17 07:08:27-06"
2075,"Museo Centro de la Imagen","","1994-05-04","Secretaría de Cultura",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza de la Ciudadela 2 ","Centro Histórico","06040","55 4155 0850","https://centrodelaimagen.cultura.gob.mx","https://pics-ci.com.mx/","direccion_ci@cultura.gob.mx; comunicacion_ci@cultura.gob.mx","cimagen",-99.14886,19.42902,"http://sic.gob.mx/ficha.php?table=museo&table_id=2075","2021-05-04 07:39:54-05"
1212,"Museo Mexicano del Diseño (MUMEDI)","Arte","2002-01-01","Fundación Mumedi, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Francisco I. Madero 74","Centro Histórico","06000","55 5510 8609","http://www.mumedi.org/","","info@mumedi.org","MUMEDIAmigos",-99.1346,19.43333,"http://sic.gob.mx/ficha.php?table=museo&table_id=1212","2023-03-07 06:14:36-06"
1550,"Museo de Tecpan (Cerrado por remodelación)","Historia","1960-01-01","Secretaría de Cultura/INAH",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Reforma Norte 630","U.H. Tlatelolco, 3ra. sección","06300","55 5782 2240","","","za.tlatelolco@inah.gob.mx","",-99.13421,19.44997,"http://sic.gob.mx/ficha.php?table=museo&table_id=1550","2021-03-05 04:58:31-06"
733,"Museo Recinto Homenaje a Cuauhtémoc","Arte","1999-01-01","Secretaría de Cultura/INAH",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Paseo de la Reforma Nte. 630","U.H. Nonoalco-Tlaltelolco, 3ra. Sección","06300","55 5782 7290","","","za.tlatelolco@inah.gob.mx","",-99.13416,19.44997,"http://sic.gob.mx/ficha.php?table=museo&table_id=733","2020-04-23 12:45:17-05"
2360,"Palacio Nacional","","1951-01-01","SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza de la Constitución s/n","Centro","06000","55 3688 1100 exts. 81666, 81656","https://www.gob.mx/palacionacional ","","visitas_guiadas@hacienda.gob.mx","",-99.13148,19.43251,"http://sic.gob.mx/ficha.php?table=museo&table_id=2360","2023-07-17 07:48:31-06"
2217,"Galería de Arte de la SHCP","","1982-01-01","SHCP/Dirección General de la Conservaduría de Palacio Nacional y Patrimonio Cultural",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de Guatemala 8","Centro","06000","55 3688 1100 exts. 81666, 81656","https://www.gob.mx/palacionacional","","difusioncultural@hacienda.gob.mx","",-99.13374,19.43519,"http://sic.gob.mx/ficha.php?table=museo&table_id=2217","2023-07-17 07:17:54-06"
